Year,target,source,Population type,value
2014,Czech Rep.,Palestinian,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Romania,Refugees (incl. refugee-like situations),43.00
2014,Czech Rep.,Russian Federation,Refugees (incl. refugee-like situations),333.00
2014,Czech Rep.,Rwanda,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Saudi Arabia,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Sudan,Refugees (incl. refugee-like situations),19.00
2014,Czech Rep.,Senegal,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Sierra Leone,Refugees (incl. refugee-like situations),5.00
2014,Czech Rep.,Somalia,Refugees (incl. refugee-like situations),22.00
2014,Czech Rep.,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),52.00
2014,Czech Rep.,Syrian Arab Rep.,Refugees (incl. refugee-like situations),236.00
2014,Czech Rep.,Chad,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Togo,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Tajikistan,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Turkmenistan,Refugees (incl. refugee-like situations),5.00
2014,Czech Rep.,Tunisia,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Turkey,Refugees (incl. refugee-like situations),6.00
2014,Czech Rep.,Uganda,Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Ukraine,Refugees (incl. refugee-like situations),292.00
2014,Czech Rep.,Uzbekistan,Refugees (incl. refugee-like situations),93.00
2014,Czech Rep.,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),*
2014,Czech Rep.,Viet Nam,Refugees (incl. refugee-like situations),68.00
2014,Czech Rep.,Stateless,Refugees (incl. refugee-like situations),167.00
2014,Czech Rep.,Various/Unknown,Refugees (incl. refugee-like situations),64.00
2014,Czech Rep.,South Africa,Refugees (incl. refugee-like situations),*
2014,Germany,Afghanistan,Refugees (incl. refugee-like situations),27814.00
2014,Germany,Angola,Refugees (incl. refugee-like situations),800.00
2014,Germany,Albania,Refugees (incl. refugee-like situations),366.00
2014,Germany,Argentina,Refugees (incl. refugee-like situations),14.00
2014,Germany,Armenia,Refugees (incl. refugee-like situations),1127.00
2014,Germany,Australia,Refugees (incl. refugee-like situations),11.00
2014,Germany,Austria,Refugees (incl. refugee-like situations),*
2014,Germany,Azerbaijan,Refugees (incl. refugee-like situations),2167.00
2014,Germany,Burundi,Refugees (incl. refugee-like situations),71.00
2014,Germany,Belgium,Refugees (incl. refugee-like situations),*
2014,Germany,Benin,Refugees (incl. refugee-like situations),30.00
2014,Germany,Burkina Faso,Refugees (incl. refugee-like situations),37.00
2014,Germany,Bangladesh,Refugees (incl. refugee-like situations),153.00
2014,Germany,Bulgaria,Refugees (incl. refugee-like situations),91.00
2014,Germany,Bahrain,Refugees (incl. refugee-like situations),23.00
2014,Germany,Bahamas,Refugees (incl. refugee-like situations),*
2014,Germany,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),1381.00
2014,Germany,Belarus,Refugees (incl. refugee-like situations),155.00
2014,Germany,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),7.00
2014,Germany,Brazil,Refugees (incl. refugee-like situations),58.00
2014,Germany,Barbados,Refugees (incl. refugee-like situations),*
2014,Germany,Bhutan,Refugees (incl. refugee-like situations),28.00
2014,Germany,Botswana,Refugees (incl. refugee-like situations),*
2014,Germany,Canada,Refugees (incl. refugee-like situations),34.00
2014,Germany,Switzerland,Refugees (incl. refugee-like situations),*
2014,Germany,Chile,Refugees (incl. refugee-like situations),194.00
2014,Germany,China,Refugees (incl. refugee-like situations),1530.00
2014,Germany,C̫te d'Ivoire,Refugees (incl. refugee-like situations),171.00
2014,Germany,Cameroon,Refugees (incl. refugee-like situations),538.00
2014,Germany,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),1646.00
2014,Germany,Congo,Refugees (incl. refugee-like situations),194.00
2014,Germany,Colombia,Refugees (incl. refugee-like situations),63.00
2014,Germany,Comoros,Refugees (incl. refugee-like situations),*
2014,Germany,Cabo Verde,Refugees (incl. refugee-like situations),*
2014,Germany,Costa Rica,Refugees (incl. refugee-like situations),*
2014,Germany,Cuba,Refugees (incl. refugee-like situations),113.00
2014,Germany,Czech Rep.,Refugees (incl. refugee-like situations),859.00
2014,Germany,Djibouti,Refugees (incl. refugee-like situations),*
2014,Germany,Dominican Rep.,Refugees (incl. refugee-like situations),21.00
2014,Germany,Algeria,Refugees (incl. refugee-like situations),301.00
2014,Germany,Ecuador,Refugees (incl. refugee-like situations),22.00
2014,Germany,Egypt,Refugees (incl. refugee-like situations),355.00
2014,Germany,Eritrea,Refugees (incl. refugee-like situations),4716.00
2014,Germany,Spain,Refugees (incl. refugee-like situations),15.00
2014,Germany,Estonia,Refugees (incl. refugee-like situations),*
2014,Germany,Ethiopia,Refugees (incl. refugee-like situations),2695.00
2014,Germany,France,Refugees (incl. refugee-like situations),14.00
2014,Germany,Gabon,Refugees (incl. refugee-like situations),*
2014,Germany,United Kingdom,Refugees (incl. refugee-like situations),11.00
2014,Germany,Georgia,Refugees (incl. refugee-like situations),343.00
2014,Germany,Ghana,Refugees (incl. refugee-like situations),256.00
2014,Germany,Guinea,Refugees (incl. refugee-like situations),569.00
2014,Germany,Gambia,Refugees (incl. refugee-like situations),144.00
2014,Germany,Guinea-Bissau,Refugees (incl. refugee-like situations),18.00
2014,Germany,Equatorial Guinea,Refugees (incl. refugee-like situations),14.00
2014,Germany,Greece,Refugees (incl. refugee-like situations),48.00
2014,Germany,Guatemala,Refugees (incl. refugee-like situations),*
2014,Germany,Honduras,Refugees (incl. refugee-like situations),22.00
2014,Germany,Croatia,Refugees (incl. refugee-like situations),345.00
2014,Germany,Haiti,Refugees (incl. refugee-like situations),15.00
2014,Germany,Hungary,Refugees (incl. refugee-like situations),295.00
2014,Germany,Indonesia,Refugees (incl. refugee-like situations),31.00
2014,Germany,India,Refugees (incl. refugee-like situations),417.00
2014,Germany,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),18814.00
2014,Germany,Iraq,Refugees (incl. refugee-like situations),41167.00
2014,Germany,Israel,Refugees (incl. refugee-like situations),39.00
2014,Germany,Italy,Refugees (incl. refugee-like situations),11.00
2014,Germany,Jamaica,Refugees (incl. refugee-like situations),6.00
2014,Germany,Jordan,Refugees (incl. refugee-like situations),107.00
2014,Germany,Japan,Refugees (incl. refugee-like situations),216.00
2014,Germany,Kazakhstan,Refugees (incl. refugee-like situations),89.00
2014,Germany,Kenya,Refugees (incl. refugee-like situations),182.00
2014,Germany,Kyrgyzstan,Refugees (incl. refugee-like situations),95.00
2014,Germany,Cambodia,Refugees (incl. refugee-like situations),26.00
2014,Germany,Rep. of Korea,Refugees (incl. refugee-like situations),141.00
2014,Germany,Kuwait,Refugees (incl. refugee-like situations),13.00
2014,Germany,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),52.00
2014,Germany,Lebanon,Refugees (incl. refugee-like situations),489.00
2014,Germany,Liberia,Refugees (incl. refugee-like situations),64.00
2014,Germany,Libya,Refugees (incl. refugee-like situations),267.00
2014,Germany,Saint Lucia,Refugees (incl. refugee-like situations),*
2014,Germany,Sri Lanka,Refugees (incl. refugee-like situations),4046.00
2014,Germany,Lithuania,Refugees (incl. refugee-like situations),6.00
2014,Germany,Luxembourg,Refugees (incl. refugee-like situations),*
2014,Germany,Latvia,Refugees (incl. refugee-like situations),10.00
2014,Germany,Morocco,Refugees (incl. refugee-like situations),154.00
2014,Germany,Rep. of Moldova,Refugees (incl. refugee-like situations),40.00
2014,Germany,Madagascar,Refugees (incl. refugee-like situations),*
2014,Germany,Mexico,Refugees (incl. refugee-like situations),26.00
2014,Germany,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),390.00
2014,Germany,Mali,Refugees (incl. refugee-like situations),34.00
2014,Germany,Myanmar,Refugees (incl. refugee-like situations),769.00
2014,Germany,Montenegro,Refugees (incl. refugee-like situations),220.00
2014,Germany,Mongolia,Refugees (incl. refugee-like situations),35.00
2014,Germany,Mozambique,Refugees (incl. refugee-like situations),12.00
2014,Germany,Mauritania,Refugees (incl. refugee-like situations),14.00
2014,Germany,Mauritius,Refugees (incl. refugee-like situations),*
2014,Germany,Malawi,Refugees (incl. refugee-like situations),*
2014,Germany,Malaysia,Refugees (incl. refugee-like situations),7.00
2014,Germany,Namibia,Refugees (incl. refugee-like situations),*
2014,Germany,Niger,Refugees (incl. refugee-like situations),41.00
2014,Germany,Nigeria,Refugees (incl. refugee-like situations),867.00
2014,Germany,Netherlands,Refugees (incl. refugee-like situations),10.00
2014,Germany,Norway,Refugees (incl. refugee-like situations),*
2014,Germany,Nepal,Refugees (incl. refugee-like situations),51.00
2014,Germany,New Zealand,Refugees (incl. refugee-like situations),9.00
2014,Germany,Oman,Refugees (incl. refugee-like situations),*
2014,Germany,Pakistan,Refugees (incl. refugee-like situations),4331.00
2014,Germany,Panama,Refugees (incl. refugee-like situations),*
2014,Germany,Peru,Refugees (incl. refugee-like situations),46.00
2014,Germany,Philippines,Refugees (incl. refugee-like situations),31.00
2014,Germany,Poland,Refugees (incl. refugee-like situations),718.00
2014,Germany,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),104.00
2014,Germany,Portugal,Refugees (incl. refugee-like situations),*
2014,Germany,Paraguay,Refugees (incl. refugee-like situations),*
2014,Germany,Palestinian,Refugees (incl. refugee-like situations),250.00
2014,Germany,Romania,Refugees (incl. refugee-like situations),177.00
2014,Germany,Russian Federation,Refugees (incl. refugee-like situations),4608.00
2014,Germany,Rwanda,Refugees (incl. refugee-like situations),173.00
2014,Germany,Saudi Arabia,Refugees (incl. refugee-like situations),15.00
2014,Germany,Sudan,Refugees (incl. refugee-like situations),330.00
2014,Germany,Senegal,Refugees (incl. refugee-like situations),36.00
2014,Germany,Singapore,Refugees (incl. refugee-like situations),7.00
2014,Germany,Sierra Leone,Refugees (incl. refugee-like situations),324.00
2014,Germany,El Salvador,Refugees (incl. refugee-like situations),6.00
2014,Germany,Somalia,Refugees (incl. refugee-like situations),4205.00
2014,Germany,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),9294.00
2014,Germany,South Sudan,Refugees (incl. refugee-like situations),11.00
2014,Germany,Slovakia,Refugees (incl. refugee-like situations),99.00
2014,Germany,Slovenia,Refugees (incl. refugee-like situations),9.00
2014,Germany,Sweden,Refugees (incl. refugee-like situations),*
2014,Germany,Seychelles,Refugees (incl. refugee-like situations),*
2014,Germany,Syrian Arab Rep.,Refugees (incl. refugee-like situations),40994.00
2014,Germany,Chad,Refugees (incl. refugee-like situations),16.00
2014,Germany,Togo,Refugees (incl. refugee-like situations),1293.00
2014,Germany,Thailand,Refugees (incl. refugee-like situations),67.00
2014,Germany,Tajikistan,Refugees (incl. refugee-like situations),95.00
2014,Germany,Turkmenistan,Refugees (incl. refugee-like situations),26.00
2014,Germany,Tonga,Refugees (incl. refugee-like situations),*
2014,Germany,Tunisia,Refugees (incl. refugee-like situations),90.00
2014,Germany,Turkey,Refugees (incl. refugee-like situations),22242.00
2014,Germany,United Rep. of Tanzania,Refugees (incl. refugee-like situations),12.00
2014,Germany,Uganda,Refugees (incl. refugee-like situations),120.00
2014,Germany,Ukraine,Refugees (incl. refugee-like situations),299.00
2014,Germany,Uruguay,Refugees (incl. refugee-like situations),*
2014,Germany,United States of America,Refugees (incl. refugee-like situations),216.00
2014,Germany,Uzbekistan,Refugees (incl. refugee-like situations),85.00
2014,Germany,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),5.00
2014,Germany,Viet Nam,Refugees (incl. refugee-like situations),1449.00
2014,Germany,Stateless,Refugees (incl. refugee-like situations),1559.00
2014,Germany,Various/Unknown,Refugees (incl. refugee-like situations),4526.00
2014,Germany,Yemen,Refugees (incl. refugee-like situations),109.00
2014,Germany,South Africa,Refugees (incl. refugee-like situations),30.00
2014,Germany,Zambia,Refugees (incl. refugee-like situations),6.00
2014,Germany,Zimbabwe,Refugees (incl. refugee-like situations),47.00
2014,Djibouti,Bangladesh,Refugees (incl. refugee-like situations),*
2014,Djibouti,Eritrea,Refugees (incl. refugee-like situations),303.00
2014,Djibouti,Ethiopia,Refugees (incl. refugee-like situations),487.00
2014,Djibouti,Iraq,Refugees (incl. refugee-like situations),*
2014,Djibouti,Kenya,Refugees (incl. refugee-like situations),10.00
2014,Djibouti,Philippines,Refugees (incl. refugee-like situations),*
2014,Djibouti,Sudan,Refugees (incl. refugee-like situations),*
2014,Djibouti,Somalia,Refugees (incl. refugee-like situations),19720.00
2014,Djibouti,Yemen,Refugees (incl. refugee-like situations),*
2014,Denmark,Afghanistan,Refugees (incl. refugee-like situations),2130.00
2014,Denmark,Angola,Refugees (incl. refugee-like situations),*
2014,Denmark,Albania,Refugees (incl. refugee-like situations),20.00
2014,Denmark,Armenia,Refugees (incl. refugee-like situations),74.00
2014,Denmark,Azerbaijan,Refugees (incl. refugee-like situations),76.00
2014,Denmark,Burundi,Refugees (incl. refugee-like situations),16.00
2014,Denmark,Benin,Refugees (incl. refugee-like situations),*
2014,Denmark,Burkina Faso,Refugees (incl. refugee-like situations),*
2014,Denmark,Bangladesh,Refugees (incl. refugee-like situations),14.00
2014,Denmark,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),53.00
2014,Denmark,Belarus,Refugees (incl. refugee-like situations),*
2014,Denmark,Bhutan,Refugees (incl. refugee-like situations),*
2014,Denmark,China,Refugees (incl. refugee-like situations),25.00
2014,Denmark,C̫te d'Ivoire,Refugees (incl. refugee-like situations),12.00
2014,Denmark,Cameroon,Refugees (incl. refugee-like situations),5.00
2014,Denmark,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),91.00
2014,Denmark,Congo,Refugees (incl. refugee-like situations),*
2014,Denmark,Djibouti,Refugees (incl. refugee-like situations),*
2014,Denmark,Algeria,Refugees (incl. refugee-like situations),9.00
2014,Denmark,Eritrea,Refugees (incl. refugee-like situations),319.00
2014,Denmark,Ethiopia,Refugees (incl. refugee-like situations),32.00
2014,Denmark,Georgia,Refugees (incl. refugee-like situations),11.00
2014,Denmark,Ghana,Refugees (incl. refugee-like situations),*
2014,Denmark,Guinea,Refugees (incl. refugee-like situations),*
2014,Denmark,Gambia,Refugees (incl. refugee-like situations),*
2014,Denmark,Guinea-Bissau,Refugees (incl. refugee-like situations),*
2014,Denmark,Guatemala,Refugees (incl. refugee-like situations),*
2014,Denmark,Indonesia,Refugees (incl. refugee-like situations),*
2014,Denmark,India,Refugees (incl. refugee-like situations),13.00
2014,Denmark,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),1912.00
2014,Denmark,Iraq,Refugees (incl. refugee-like situations),967.00
2014,Denmark,Jordan,Refugees (incl. refugee-like situations),6.00
2014,Denmark,Kazakhstan,Refugees (incl. refugee-like situations),*
2014,Denmark,Kenya,Refugees (incl. refugee-like situations),6.00
2014,Denmark,Kyrgyzstan,Refugees (incl. refugee-like situations),5.00
2014,Denmark,Cambodia,Refugees (incl. refugee-like situations),*
2014,Denmark,Rep. of Korea,Refugees (incl. refugee-like situations),*
2014,Denmark,Kuwait,Refugees (incl. refugee-like situations),*
2014,Denmark,Lebanon,Refugees (incl. refugee-like situations),25.00
2014,Denmark,Libya,Refugees (incl. refugee-like situations),16.00
2014,Denmark,Sri Lanka,Refugees (incl. refugee-like situations),81.00
2014,Denmark,Morocco,Refugees (incl. refugee-like situations),8.00
2014,Denmark,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),8.00
2014,Denmark,Mali,Refugees (incl. refugee-like situations),*
2014,Denmark,Myanmar,Refugees (incl. refugee-like situations),58.00
